Name,IATA,Location,Latitude,Longitude,Country,TimeZone
Bakalalan Airport,BKM,Bakalalan,3.973999977111816,115.61799621582033,MY,Asia/Kuching
Miri Airport,MYY,Miri,4.32201,113.987,MY,Asia/Kuching
Sibu Airport,SBW,Sibu,2.2616,111.985001,MY,Asia/Kuching
Tanjung Manis Airport,TGC,Belawai,2.17784,111.202003,MY,Asia/Kuching
Long Sukang Airport,LSU,Long Sukang,4.552219867706299,115.49400329589844,MY,Asia/Kuching
Lawas Airport,LWY,Lawas,4.84917,115.407997,MY,Asia/Kuching
Bario Airport,BBN,Bario,3.734648,115.478548,MY,Asia/Kuching
Semporna Airport,SMM,Semporna,4.454596,118.595023,MY,Asia/Kuching
Lahad Datu Airport,LDU,Lahad Datu,5.03241,118.32376,MY,Asia/Kuching
Telupid Airport,TEL,Telupid,5.628610134124756,117.1259994506836,MY,Asia/Kuching
Keningau Airport,KGU,Keningau,5.357490062713623,116.16200256347656,MY,Asia/Kuching
Sahabat [Sahabat 16] Airport,SXS,Sahabat,5.087779998779297,119.09400177001952,MY,Asia/Kuching
Kota Kinabalu International Airport,BKI,Kota Kinabalu,5.932743,116.049324,MY,Asia/Kuching
Labuan Airport,LBU,Labuan,5.300680160522461,115.25,MY,Asia/Kuching
Tomanggong Airport,TMG,Tomanggong,5.40257,118.65763,MY,Asia/Kuching
Long Pasia Airport,GSA,Long Miau,4.400000095367432,115.71700286865234,MY,Asia/Kuching
Sepulot Airport,SPE,Sepulot,4.732999801635742,116.46700286865234,MY,Asia/Kuching
Pamol Airport,PAY,Pamol,5.996571,117.404795,MY,Asia/Kuching
Ranau Airport,RNU,Ranau,5.957793,116.680191,MY,Asia/Kuching
Sandakan Airport,SDK,Sandakan,5.900899887084961,118.05899810791016,MY,Asia/Kuching
Kudat Airport,KUD,Kudat,6.924111,116.837068,MY,Asia/Kuching
Tawau Airport,TWU,Tawau,4.31338,118.12152,MY,Asia/Kuching
Mulu Airport,MZV,Mulu,4.048329830169678,114.80500030517578,MY,Asia/Kuching
Brunei International Airport,BWN,Bandar Seri Begawan,4.9442,114.928001,BN,Asia/Brunei
"Al Ain Airport Ain District, Shabwah Governorate, Yemen",WDA,Ain District,14.859579,45.545705,YE,Asia/Aden
Parker County Airport,WEA,Weatherford,32.7462997437,-97.6824035645,US,America/Chicago
Wedau Airport,WED,Wedau,-10.0954,150.0826,PG,Pacific/Port_Moresby
Welshpool Airport,WHL,Welshpool,-38.682382,146.445331,AU,Australia/Melbourne
Nusawiru Airport,CJN,Cijulang,-7.719895,108.488995,ID,Asia/Jakarta
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,PKU,Pekanbaru,0.458647,101.444321,ID,Asia/Jakarta
Pinang Kampai Airport,DUM,Dumai,1.609114,101.433492,ID,Asia/Jakarta
Japura Airport,RGT,Rengat-Sumatra Island,-0.352808,102.334999,ID,Asia/Jakarta
Rokot Airport,RKO,Matobe,-2.100349,99.704319,ID,Asia/Jakarta
Sungai Pakning Bengkalis Airport,SEQ,Bengkalis-Sumatra Island,1.37,102.139999,ID,Asia/Jakarta
Raja Haji Abdullah Airport,TJB,Tanjung Balai-Karinmunbesar Island,1.0527,103.3931,ID,Asia/Jakarta
Kertajati International Airport,KJT,Kertajati,-6.648924,108.166692,ID,Asia/Jakarta
Budiarto Airport,RTO,Tangerang-Java Island,-6.293171,106.57,ID,Asia/Jakarta
Husein Sastranegara International Airport,BDO,Bandung,-6.90063,107.575996,ID,Asia/Jakarta
Penggung Airport,CBN,Cirebon-Java Island,-6.757,108.538849,ID,Asia/Jakarta
Cibeureum Airport,TSY,Tasikmalaya-Java Island,-7.3466,108.246002,ID,Asia/Jakarta
Kepulauan Riau / Tambelan Airport,TBX,Tambelan,0.975498,107.561667,ID,Asia/Jakarta
Hang Nadim International Airport,BTH,Batam,1.12103,104.119003,ID,Asia/Jakarta
Tuanku Tambusai Airport,PPR,Pasir Pengarayan,0.845431,100.370154,ID,Asia/Jakarta
Letung Airport,LMU,Bukit Padi,2.96447,105.75484,ID,Asia/Jakarta
Matak Airport,MWK,Palmatak,3.34812,106.258003,ID,Asia/Jakarta
Raja Haji Fisabilillah International Airport,TNJ,Tanjung Pinang-Bintan Island,0.922683000565,104.531997681,ID,Asia/Jakarta
Dabo Airport,SIQ,Pasirkuning-Singkep Island,-0.47918900847435,104.5790023803711,ID,Asia/Jakarta
Muko Muko Airport,MPC,Muko Muko,-2.54186,101.087997,ID,Asia/Jakarta
Halim Perdanakusuma International Airport,HLP,Jakarta,-6.266610145568848,106.89099884033205,ID,Asia/Jakarta
Pondok Cabe Air Base,PCB,Jakarta,-6.336959838867188,106.76499938964844,ID,Asia/Jakarta
Soekarno-Hatta International Airport,CGK,Jakarta,-6.1255698204,106.65599823,ID,Asia/Jakarta
Radin Inten II International Airport,TKG,Bandar Lampung,-5.246803,105.182531,ID,Asia/Jakarta
Muhammad Taufiq Kiemas Airport,TFY,Krui,-5.211562,103.936501,ID,Asia/Jakarta
Binaka Airport,GNS,Gunungsitoli,1.16628,97.704327,ID,Asia/Jakarta
Aek Godang Airport,AEG,Padang Sidempuan,1.4001,99.430496,ID,Asia/Jakarta
Soewondo Air Force Base,MES,Medan,3.558425,98.672275,ID,Asia/Jakarta
Kualanamu International Airport,KNO,Medan,3.637847,98.870566,ID,Asia/Jakarta
Silangit Airport,DTB,Siborong-Borong,2.25973,98.991898,ID,Asia/Jakarta
Sibisa Airport,SIW,Parapat-Sumatra Island,2.601944,98.96389,ID,Asia/Jakarta
Dr. Ferdinand Lumban Tobing Airport,FLZ,Sibolga (Pinangsori),1.557127,98.887145,ID,Asia/Jakarta
Alas Leuser Airport,LSR,Kutacane,3.391456,97.863726,ID,Asia/Jakarta
H A S Hanandjoeddin International Airport,TJQ,Tanjung Pandan,-2.74572,107.754997,ID,Asia/Jakarta
Nanga Pinoh Airport,NPO,Nanga Pinoh-Borneo Island,-0.34886899590492,111.74800109863,ID,Asia/Pontianak
Rahadi Osman Airport,KTG,Ketapang,-1.816845,109.963331,ID,Asia/Pontianak
Ranai-Natuna Airport,NTX,Ranai-Natuna Besar Island,3.90871,108.388,ID,Asia/Jakarta
Supadio Airport,PNK,Pontianak,-0.150711,109.403999,ID,Asia/Pontianak
Pangsuma Airport,PSU,Putussibau-Borneo Island,0.8355780243873596,112.93699645996094,ID,Asia/Pontianak
Sultan Thaha Airport,DJB,Jambi,-1.638685,103.645063,ID,Asia/Jakarta
Silampari Airport,LLJ,Lubuk Linggau,-3.288165,102.91449,ID,Asia/Jakarta
Muara Bungo Airport,BUU,Muara Bungo,-1.541635,102.181613,ID,Asia/Jakarta
Depati Amir Airport,PGK,Pangkal Pinang,-2.1622,106.139,ID,Asia/Jakarta
Fatmawati Soekarno Airport,BKS,Bengkulu,-3.8637,102.338997,ID,Asia/Jakarta
Sultan Mahmud Badaruddin II Airport,PLM,Palembang,-2.897653,104.698147,ID,Asia/Jakarta
Pendopo Airport,PDO,Talang Gudang-Sumatra Island,-3.2860701084136963,103.87999725341795,ID,Asia/Jakarta
Minangkabau International Airport,PDG,Padang (Katapiang),-0.786917,100.280998,ID,Asia/Jakarta
Bentayan Airport,PXA,Bentayan-Sumatra Island,-4.0225,103.379167,ID,Asia/Jakarta
Teuku Cut Ali Airport,TPK,Tapaktuan,3.16904,97.288299,ID,Asia/Jakarta
Maimun Saleh Airport,SBG,Sabang,5.874668,95.33967,ID,Asia/Jakarta
Cut Nyak Dhien Airport,MEQ,Kuala Pesisir,4.040631,96.253538,ID,Asia/Jakarta
Lasikin Airport,LKI,Lubang,2.410916,96.326766,ID,Asia/Jakarta
Rembele Airport,TXE,Takengon,4.72113,96.851943,ID,Asia/Jakarta
Lhok Sukon Airport,LSX,Lhok Sukon-Sumatra Island,5.069509983062744,97.25920104980467,ID,Asia/Jakarta
Malikus Saleh Airport,LSW,Lhok Seumawe-Sumatra Island,5.22668,96.950302,ID,Asia/Jakarta
Sultan Iskandar Muda International Airport,BTJ,Banda Aceh,5.522872024010001,95.42063713070002,ID,Asia/Jakarta
Sungai Tiang Airport,SXT,Taman Negara,4.330277919769287,102.3949966430664,MY,Asia/Kuala_Lumpur
Mersing Airport,MEP,Mersing,2.389148,103.874183,MY,Asia/Kuala_Lumpur
Sitiawan Airport,SWY,Sitiawan,4.2222,100.6993,MY,Asia/Kuala_Lumpur
Taiping (Tekah) Airport,TPG,Taiping,4.866432,100.715381,MY,Asia/Kuala_Lumpur
Tioman Airport,TOD,Tioman Island,2.81818,104.160004,MY,Asia/Kuala_Lumpur
Sultan Abdul Halim Airport,AOR,Alor Satar,6.189670085906982,100.39800262451172,MY,Asia/Kuala_Lumpur
RMAF Butterworth Air Base,BWH,Butterworth,5.46592,100.390999,MY,Asia/Kuala_Lumpur
Sultan Ismail Petra Airport,KBR,Kota Baharu,6.166850090026856,102.29299926757812,MY,Asia/Kuala_Lumpur
Kuantan Airport,KUA,Kuantan,3.775389909744263,103.20899963378906,MY,Asia/Kuala_Lumpur
Kerteh Airport,KTE,Kerteh,4.537220001220703,103.427001953125,MY,Asia/Kuala_Lumpur
Sultan Azlan Shah Airport,IPH,Ipoh,4.567969799041748,101.09200286865234,MY,Asia/Kuala_Lumpur
Senai International Airport,JHB,Johor Bahru,1.64131,103.669998,MY,Asia/Kuala_Lumpur
Kuala Lumpur International Airport,KUL,Sepang,2.74558,101.709999,MY,Asia/Kuala_Lumpur
Langkawi International Airport,LGK,Langkawi,6.329730033874512,99.72869873046876,MY,Asia/Kuala_Lumpur
Malacca International Airport,MKZ,Malacca,2.265613,102.252778,MY,Asia/Kuala_Lumpur
Sultan Mahmud Airport,TGG,Kuala Terengganu,5.3826398849487305,103.10299682617188,MY,Asia/Kuala_Lumpur
Penang International Airport,PEN,Penang,5.297140121459961,100.2770004272461,MY,Asia/Kuala_Lumpur
Pulau Pangkor Airport,PKG,Pangkor Island,4.244719982147217,100.5530014038086,MY,Asia/Kuala_Lumpur
LTS Pulau Redang Airport,RDN,Redang,5.764804,103.004942,MY,Asia/Kuala_Lumpur
Sultan Abdul Aziz Shah International Airport,SZB,Subang,3.130579948425293,101.54900360107422,MY,Asia/Kuala_Lumpur
Decatur Shores Airport,DTR,Decatur,48.500171,-122.813973,US,America/Los_Angeles
Wanuma Airport,WNU,Wanuma,-4.8961,145.3213,PG,Pacific/Port_Moresby
Mathilda Batlayeri Airport,SXK,Saumlaki-Yamdena Island,-7.848354,131.337068,ID,Asia/Jayapura
Atauro Airport,AUT,Vila,-8.243133,125.606378,TL,Asia/Dili
Suai Airport,UAI,Suai,-9.30331039428711,125.28700256347656,TL,Asia/Dili
Presidente Nicolau Lobato International Airport,DIL,Dili,-8.546562,125.524507,TL,Asia/Dili
Cakung Airport,BCH,Baucau,-8.486479,126.399981,TL,Asia/Dili
Maliana Airport,MPT,Maliana,-8.97224,125.214996,TL,Asia/Dili
Rota Do Sândalo Oecusse Airport,OEC,Oecussi-Ambeno,-9.19806,124.343002,TL,Asia/Dili
Viqueque Airport,VIQ,Viqueque,-8.88379955291748,126.3730010986328,TL,Asia/Dili
AA Bere Tallo (Haliwen) Airport,ABU,Atambua,-9.074841,124.903285,ID,Asia/Makassar
Larantuka Gewayentana Airport,LKA,Tiwatobi,-8.274424,123.002,ID,Asia/Makassar
Sanggata/Sangkimah Airport,SGQ,Sanggata/Sangkimah,0.3847,117.543,ID,Asia/Makassar
Yuvai Semaring Airport,LBW,Long Bawan,3.9028,115.6921,ID,Asia/Makassar
Bontang Airport,BXT,Bontang-Borneo Island,0.119691,117.474998,ID,Asia/Makassar
Nunukan Airport,NNX,Nunukan-Nunukan Island,4.134001,117.669546,ID,Asia/Makassar
Tanah Grogot Airport,TNB,Tanah Grogot,-1.885541,116.256809,ID,Asia/Makassar
Long Apung Airport,LPU,Long Apung-Borneo Island,1.704486,114.970297,ID,Asia/Makassar
Wasua Airport,WSA,Wasua,-8.2836,142.8697,PG,Pacific/Port_Moresby
Paya Lebar Air Base,QPG,Paya Lebar,1.36042,103.910004,SG,Asia/Singapore
Tengah Air Base,TGA,Western Water Catchment,1.387561,103.708291,SG,Asia/Singapore
Luật Chơi Casino Online Tại Sân Chơi Trực Tuyến Xoso66,XAG,Hà Nội,21.023353,179.0,VN,Etc/GMT-12
Wiseman Airport,WSM,Wiseman,67.4046020508,-150.123001099,US,America/Anchorage
Seletar Airport,XSP,Seletar,1.41555,103.86673,SG,Asia/Singapore
Singapore Changi Airport,SIN,Singapore,1.35019,103.994003,SG,Asia/Singapore
Wantoat Airport,WTT,Wantoat,-6.1325,146.467777778,PG,Pacific/Port_Moresby
Wuvulu Island Airport,WUV,Wuvulu Island,-1.73611111111,142.836666667,PG,Pacific/Port_Moresby
Wuzhou Xijiang Airport,WUZ,Tangbu,23.40316,111.09331,CN,Asia/Shanghai
Glendale Fokker Field,GWV,Glendale,39.948699951200005,-80.7594985962,US,America/New_York
Urad Middle Banner Airport,WZQ,Urad Middle Banner,41.460289,108.539085,CN,Asia/Shanghai
Biniguni Airport,XBN,Biniguni,-9.6425,149.303889,PG,Pacific/Port_Moresby
Broadford Airstrip,SKL,Ashaig,57.253399,-5.8279,GB,Europe/London
Xinguara Municipal Airport,XIG,Xinguara,-7.0906,-49.9765,BR,America/Belem
Maramag Airport,XMA,Maramag,7.7538,125.0333,PH,Asia/Manila
New Barag Right Banner Baogede Airport,XRQ,New Barag Right Banner,48.575585,116.939382,CN,Asia/Shanghai
Smolensk North Airport,LNX,Smolensk,54.824,32.025,RU,Europe/Moscow
Waukon Municipal Airport,UKN,Waukon,43.280498504639,-91.469497680664,US,America/Chicago
Albany Airport,ALH,Albany,-34.94329833984375,117.80899810791016,AU,Australia/Perth
Abingdon Downs Airport,ABG,,-17.608814,143.183531,AU,Australia/Brisbane
Alton Downs Airport,AWN,,-26.488959,139.259906,AU,Australia/Adelaide
Augustus Downs Airport,AUD,,-18.51499938964844,139.8780059814453,AU,Australia/Brisbane
Marla Airport,MRP,Marla,-27.334298,133.627696,AU,Australia/Adelaide
Alexandria Homestead Airport,AXL,,-19.060199737548828,136.7100067138672,AU,Australia/Darwin
Aramac Airport,AXC,,-22.95788,145.249504,AU,Australia/Brisbane
Andamooka Airport,ADO,,-30.438299,137.136993,AU,Australia/Adelaide
Ammaroo Airport,AMX,,-21.738300323486328,135.24200439453125,AU,Australia/Darwin
Amata Airport,AMT,,-26.097363,131.202732,AU,Australia/Adelaide
West Angelas Airport,WLP,,-23.1355555556,118.707222222,AU,Australia/Perth
Anthony Lagoon Airport,AYL,,-18.018079031,135.535068512,AU,Australia/Darwin
Ararat Airport,ARY,Ararat,-37.309978,142.988688,AU,Australia/Melbourne
Argyle Airport,GYL,,-16.6369,128.451004,AU,Australia/Perth
Armidale Airport,ARM,Armidale,-30.5280990601,151.617004395,AU,Australia/Sydney
Arrabury Airport,AAB,Tanbar,-26.69639,141.048718,AU,Australia/Brisbane
Aurukun Airport,AUU,Aurukun,-13.354019,141.720028,AU,Australia/Brisbane
Austral Downs Airport,AWP,,-20.5,137.75,AU,Australia/Darwin
Auvergne Airport,AVG,,-15.699999809265137,130.0,AU,Australia/Darwin
Ayers Rock Connellan Airport,AYQ,Yulara,-25.185913,130.97703,AU,Australia/Darwin
Ayr Airport,AYR,Ayr,-19.595832,147.324495,AU,Australia/Brisbane
Mount Barnett Airport,MBN,Wunaamin Miliwundi Ranges,-16.741453,125.905608,AU,Australia/Perth
Barcaldine Airport,BCI,Barcaldine,-23.566268,145.302086,AU,Australia/Brisbane
Alice Springs Airport,ASP,Alice Springs,-23.806588,133.903427,AU,Australia/Darwin
Badu Island Airport,BDD,Badu Island,-10.14955,142.173665,AU,Australia/Brisbane
Barkly Downs Airport,BKP,,-20.4958333333,138.474722222,AU,Australia/Brisbane
Brisbane International Airport,BNE,Brisbane,-27.38419914245605,153.11700439453125,AU,Australia/Brisbane
Gold Coast Airport,OOL,Gold Coast,-28.165962,153.506641,AU,Australia/Sydney
Blackall Airport,BKQ,Blackall,-24.431678,145.429716,AU,Australia/Brisbane
Cairns International Airport,CNS,Cairns,-16.885799408,145.755004883,AU,Australia/Brisbane
Charleville Airport,CTL,Charleville,-26.4132995605,146.261993408,AU,Australia/Brisbane
Bedford Downs Airport,BDW,,-17.286699295,127.462997437,AU,Australia/Perth
Bendigo Airport,BXG,,-36.739399,144.330002,AU,Australia/Melbourne
Birdsville Airport,BVI,,-25.897499084472656,139.34800720214844,AU,Australia/Brisbane
Bellburn Airstrip,BXF,Pumululu National Park,-17.545,128.305,AU,Australia/Perth
Betoota Airport,BTX,,-25.694791,140.738339,AU,Australia/Brisbane
Beagle Bay Airport,BEE,Dampier Peninsula,-17.0165,122.6464,AU,Australia/Perth
Boolgeeda,OCM,,-22.54,117.275,AU,Australia/Perth
Balgo Hill Airport,BQW,Balgo,-20.1483,127.973,AU,Australia/Perth
Broken Hill Airport,BHQ,Broken Hill,-32.0013999939,141.472000122,AU,Australia/Broken_Hill
Hamilton Island Airport,HTI,Hamilton Island,-20.3581008911,148.95199585,AU,Australia/Lindeman
Bedourie Airport,BEU,,-24.346099853515625,139.4600067138672,AU,Australia/Brisbane
Billiluna Airport,BIW,,-19.5666999817,127.666999817,AU,Australia/Perth
Bizant Airport,BZP,Lakefield National Park,-14.7402777778,144.119444444,AU,Australia/Brisbane
Bourke Airport,BRK,,-30.03919982910156,145.95199584960938,AU,Australia/Sydney
Burketown Airport,BUC,,-17.748600006103516,139.53399658203125,AU,Australia/Brisbane
Benalla Airport,BLN,,-36.551899,146.007004,AU,Australia/Melbourne
Balcanoona Airport,LCN,,-30.53499984741211,139.33700561523438,AU,Australia/Adelaide
Biloela Airport,ZBL,Biloela,-24.320816,150.509627,AU,Australia/Brisbane
Bollon Airport,BLS,,-28.051247,147.481799,AU,Australia/Brisbane
Busselton Margaret River Regional Airport,BQB,Busselton,-33.688423,115.401596,AU,Australia/Perth
Mount Isa Airport,ISA,Mount Isa,-20.6639003754,139.488998413,AU,Australia/Brisbane
Bloomfield River Airport,BFC,,-15.8736000061,145.330001831,AU,Australia/Brisbane
Mackay Airport,MKY,Mackay,-21.170816,149.182588,AU,Australia/Brisbane
Ballina Byron Gateway Airport,BNK,Ballina,-28.833236,153.561471,AU,Australia/Sydney
Bairnsdale Airport,BSJ,Bairnsdale,-37.887539,147.569379,AU,Australia/Melbourne
Boigu Island Airport,GIC,Boigu Island,-9.23278,142.218002,AU,Australia/Brisbane
Oakey Army Aviation Centre,OKY,,-27.409262,151.736727,AU,Australia/Brisbane
Boulia Airport,BQL,,-22.913299560546875,139.89999389648438,AU,Australia/Brisbane
Yibin Wuliangye Airport,YBP,Yibin (Cuiping),28.858431,104.526157,CN,Asia/Shanghai
Brampton Island Airport,BMP,,-20.804633,149.279931,AU,Australia/Brisbane
Proserpine Whitsunday Coast Airport,PPP,Proserpine,-20.494416,148.553583,AU,Australia/Brisbane
Rockhampton Airport,ROK,Rockhampton,-23.380019,150.475359,AU,Australia/Brisbane
Borroloola Airport,BOX,,-16.075300216674805,136.302001953125,AU,Australia/Darwin
Broome International Airport,BME,Broome,-17.948789,122.227407,AU,Australia/Perth
Balranald Airport,BZD,,-34.624834,143.577114,AU,Australia/Sydney
Brunette Downs Airport,BTD,,-18.637472,135.938355,AU,Australia/Darwin
Brewarrina Airport,BWQ,,-29.975792,146.81438,AU,Australia/Sydney
Barimunya Airport,BYP,,-22.673900604248,119.16600036621,AU,Australia/Perth
Sunshine Coast Airport,MCY,Maroochydore,-26.593324,153.08319,AU,Australia/Brisbane
Bathurst Airport,BHS,Bathurst,-33.406817,149.651161,AU,Australia/Sydney
Bathurst Island Airport,BRT,Wurrumiyanga,-11.764966,130.615774,AU,Australia/Darwin
Townsville Airport / RAAF Base Townsville,TSV,Townsville,-19.252904,146.766512,AU,Australia/Brisbane
Blackwater Airport,BLT,,-23.603099822998047,148.8070068359375,AU,Australia/Brisbane
Batavia Downs Airport,BVW,,-12.6591997147,142.675003052,AU,Australia/Brisbane
Bundaberg Airport,BDB,Bundaberg,-24.905039,152.322612,AU,Australia/Brisbane
Bunbury Airport,BUY,,-33.378299713134766,115.677001953125,AU,Australia/Perth
Bulimba Airport,BIP,,-16.8808002472,143.479003906,AU,Australia/Brisbane
Bowen Airport,ZBO,Bowen,-20.017999,148.215245,AU,Australia/Brisbane
Weipa Airport,WEI,Weipa,-12.677493,141.922618,AU,Australia/Brisbane
Bolwarra Airport,BCK,,-17.388299942,144.169006348,AU,Australia/Brisbane
Toowoomba Wellcamp Airport,WTB,Toowoomba,-27.558332,151.793335,AU,Australia/Brisbane
Barrow Island Airport,BWB,,-20.86440086364746,115.40599822998048,AU,Australia/Perth
Beverley Springs Airport,BVZ,Wunaamin Miliwundi Ranges,-16.732756,125.439105,AU,Australia/Perth
Cattle Creek Airport,CTR,,-17.607000351,131.548995972,AU,Australia/Darwin
Caiguna Airport,CGV,,-32.280457,125.477943,AU,Australia/Perth
Coolah Airport,CLH,,-31.773864,149.615322,AU,Australia/Sydney
Carnarvon Airport,CVQ,Carnarvon,-24.880091,113.670752,AU,Australia/Perth
Casino Airport,CSI,,-28.881304,153.060724,AU,Australia/Sydney
Cobar Airport,CAZ,,-31.538299560546875,145.79400634765625,AU,Australia/Sydney
Coonabarabran Airport,COJ,,-31.3325,149.266998,AU,Australia/Sydney
Canobie Airport,CBY,Canobie,-19.4794006348,140.927001953,AU,Australia/Brisbane
Cape Barren Island Airport,CBI,,-40.391700744628906,148.01699829101562,AU,Australia/Hobart
Coober Pedy Airport,CPD,Coober Pedy,-29.038312,134.722166,AU,Australia/Adelaide
Collarenebri Airport,CRB,,-29.523239,148.578243,AU,Australia/Sydney
Chinchilla Airport,CCL,Chinchilla,-26.771947,150.617571,AU,Australia/Brisbane
Coconut Island Airport,CNC,,-10.050000190734863,143.07000732421875,AU,Australia/Brisbane
Cloncurry Airport,CNJ,Cloncurry,-20.6686000824,140.503997803,AU,Australia/Brisbane
Condobolin Airport,CBX,,-33.06565,147.21316,AU,Australia/Sydney
Caloundra Airport,CUD,Caloundra,-26.80336,153.104975,AU,Australia/Brisbane
Ceduna Airport,CED,,-32.13059997558594,133.7100067138672,AU,Australia/Adelaide
Cleve Airport,CVC,,-33.70970153808594,136.5050048828125,AU,Australia/Adelaide
Camfield Airport,CFI,,-17.021699905395508,131.32699584960938,AU,Australia/Darwin
Clifton Hills Airport,CFH,Clifton Hills,-27.018299102800004,138.891998291,AU,Australia/Adelaide
Cape Flattery Airport,CQP,,-14.970832,145.311667,AU,Australia/Brisbane
Coffs Harbour Airport,CFS,Coffs Harbour,-30.320601,153.115997,AU,Australia/Sydney
Chillagoe Airport,LLG,Chillagoe,-17.138386,144.528494,AU,Australia/Brisbane
Cherrabah Airport,CRH,Cherrabah Homestead Resort,-28.4301,152.08895,AU,Australia/Brisbane
Christmas Creek Airport,CKW,Christmas Creek Mine,-22.3543,119.6426,AU,Australia/Perth
Charters Towers Airport,CXT,,-20.043100357055664,146.2729949951172,AU,Australia/Brisbane
RAAF Base Curtin,DCN,Derby,-17.580458,123.828449,AU,Australia/Perth
Croker Island Airport,CKI,,-11.164999961853027,132.48300170898438,AU,Australia/Darwin
Cooktown Airport,CTN,,-15.443649,145.183221,AU,Australia/Brisbane
Clermont Airport,CMQ,,-22.773099899291992,147.62100219726562,AU,Australia/Brisbane
Cunnamulla Airport,CMA,,-28.030000686645508,145.6219940185547,AU,Australia/Brisbane
Camooweal Airport,CML,,-19.911699295043945,138.125,AU,Australia/Brisbane
Camp Nifty Airport,NIF,,-21.67169952392578,121.58699798583984,AU,Australia/Perth
Cessnock Airport,CES,,-32.787498,151.341995,AU,Australia/Sydney
Coonamble Airport,CNB,,-30.980946,148.377833,AU,Australia/Sydney
Cordillo Downs Airport,ODL,Cordillo Downs,-26.74530029296875,140.63800048828125,AU,Australia/Adelaide
Coen Airport,CUQ,Coen,-13.761133,143.113311,AU,Australia/Brisbane
Collie Airport,CIE,Collie,-33.3666992188,116.217002869,AU,Australia/Perth
Cooma Snowy Mountains Airport,OOM,Cooma,-36.300445,148.972408,AU,Australia/Sydney
Cooinda Airport,CDA,,-12.903300285339355,132.53199768066406,AU,Australia/Darwin
Corowa Airport,CWW,,-35.994701,146.356995,AU,Australia/Sydney
Carpentaria Downs Airport,CFP,Carpentaria Downs,-18.718481,144.313028,AU,Australia/Brisbane
Corryong Airport,CYG,,-36.18280029296875,147.88800048828125,AU,Australia/Melbourne
Christmas Creek Station Airport,CXQ,Wangkat Jungka,-18.8728,125.934,AU,Australia/Perth
Croydon Airport,CDQ,,-18.225000381469727,142.25799560546875,AU,Australia/Brisbane
Collinsville Airport,KCE,,-20.59670066833496,147.86000061035156,AU,Australia/Brisbane
Cootamundra Airport,CMD,,-34.624283,148.036641,AU,Australia/Sydney
Cudal Airport,CUG,,-33.278026,148.768708,AU,Australia/Sydney
Cue Airport,CUY,,-27.4508,117.917515,AU,Australia/Perth
Coondewanna Airport,CJF,Coondewanna,-22.96669960022,118.81300354004,AU,Australia/Perth
Cowarie Airport,CWR,,-27.711700439453125,138.3280029296875,AU,Australia/Adelaide
Cowell Airport,CCW,,-33.66669845581055,136.89199829101562,AU,Australia/Adelaide
Cowra Airport,CWT,,-33.846894,148.648007,AU,Australia/Sydney
Coolawanyah Airport,COY,Coolawanyah Station,-21.7946,117.755,AU,Australia/Perth
Dajarra Airport,DJR,,-21.70829963684082,139.5330047607422,AU,Australia/Brisbane
Dalby Airport,DBY,,-27.158476,151.263428,AU,Australia/Brisbane
Dirranbandi Airport,DRN,,-28.587912,148.217161,AU,Australia/Brisbane
Dunbar Airport,DNB,Maramie,-16.047203,142.393915,AU,Australia/Brisbane
Derby Airport,DRB,Derby,-17.37193,123.66221,AU,Australia/Perth
Drumduff Airport,DFP,Palmer,-16.052124,143.013339,AU,Australia/Brisbane
