SeatID,FlightID,SeatNumber,ClassID
84261,27419,R1,2
84262,86074,P25,3
84263,74312,B26,2
84264,7944,W18,4
84265,86991,K23,4
84266,82700,L31,4
84267,66040,P48,3
84268,39880,Z13,3
84269,77492,E8,1
84270,52257,J1,2
84271,90519,F39,3
84272,1397,G34,5
84273,51997,B19,3
84274,87132,Y11,5
84275,38398,D21,5
84276,33533,M33,4
84277,72706,X43,5
84278,35949,S42,4
84279,61036,S42,5
84280,50443,A6,5
84281,92858,R38,1
84282,7086,Z42,1
84283,13081,L26,2
84284,29651,R14,1
84285,28034,M24,3
84286,20454,D16,2
84287,61252,D18,4
84288,23646,S26,5
84289,66294,Z11,2
84290,52020,X38,3
84291,83887,D23,5
84292,61443,E50,2
84293,8643,G44,3
84294,69182,E34,2
84295,64029,N47,5
84296,79609,Z9,1
84297,27158,M6,3
84298,56439,X49,3
84299,55924,T8,2
84300,335,K7,4
84301,37739,W28,4
84302,43281,R32,5
84303,40061,W46,2
84304,63612,J1,4
84305,67348,X7,5
84306,46616,J13,1
84307,68003,R50,1
84308,54233,E38,5
84309,96417,F50,1
84310,33882,D39,1
84311,482,M6,5
84312,57288,X16,2
84313,72404,X8,4
84314,23098,G40,5
84315,72123,T27,5
84316,9535,H32,5
84317,4096,D41,1
84318,22037,N24,5
84319,42841,W28,5
84320,61032,E9,3
84321,56758,R26,5
84322,930,P6,2
84323,86639,D26,5
84324,16083,D36,1
84325,30927,Y19,1
84326,85981,R8,4
84327,19415,W40,1
84328,14711,C10,2
84329,45370,G24,2
84330,40311,B49,5
84331,58354,Y49,4
84332,41126,N12,5
84333,76464,X1,4
84334,70195,L50,4
84335,62143,Y48,4
84336,91820,A16,1
84337,48369,R7,1
84338,91618,R3,3
84339,98429,N26,5
84340,55504,B27,1
84341,80220,L1,4
84342,27441,N25,3
84343,49394,G17,1
84344,32481,L15,4
84345,86763,S46,4
84346,33882,A16,1
84347,24871,Z20,5
84348,55648,G13,2
84349,40255,E48,2
84350,38153,H20,2
84351,90591,S42,1
84352,22055,S6,2
84353,1105,L16,3
84354,53839,W43,5
84355,18456,F12,4
84356,15242,Y19,4
84357,75327,A21,5
84358,51576,F4,5
84359,13262,Z23,5
84360,83653,H8,1
84361,69738,P13,2
84362,70197,R19,4
84363,6061,A46,1
84364,80530,D48,2
84365,29850,N21,2
84366,18435,L20,2
84367,91861,B23,4
84368,5658,T42,2
84369,77437,L28,4
84370,26071,F33,5
84371,79955,C4,1
84372,14716,B8,1
84373,99129,G26,5
84374,55964,Y4,1
84375,55095,W22,4
84376,81288,K43,2
84377,73842,J31,4
84378,95729,F18,1
84379,367,L32,3
84380,35430,E13,1
84381,8116,T5,5
84382,77960,B20,5
84383,9955,A16,4
84384,74428,M26,2
84385,4943,G29,2
84386,73999,D31,5
84387,16459,N15,3
84388,89579,N27,4
84389,25735,M15,4
84390,41627,T43,3
84391,8472,T41,4
84392,41267,F32,1
84393,64194,R7,1
84394,34663,X37,5
84395,77401,X6,3
84396,23406,Y45,1
84397,68827,R25,2
84398,83981,N30,1
84399,30174,R17,3
84400,99620,S33,5
84401,35281,Y14,3
84402,32232,X15,3
84403,90963,P46,1
84404,74134,G8,3
84405,67380,D50,3
84406,17242,C11,4
84407,38173,D46,1
84408,5895,X1,1
84409,87564,H41,2
84410,24341,B49,4
84411,45394,D17,3
84412,59323,M27,3
84413,45044,E28,2
84414,99428,P10,2
84415,98403,A31,5
84416,12352,M1,4
84417,33118,K29,3
84418,63880,D12,5
84419,98739,H25,1
84420,64611,P4,4
84421,76139,A26,1
84422,21192,Z50,5
84423,91695,P16,5
84424,30790,N23,1
84425,13740,B27,5
84426,26316,E41,4
84427,23490,J41,1
84428,50173,Z39,2
84429,72937,J1,1
84430,95516,H39,3
84431,79780,F30,1
84432,8365,K21,5
84433,61390,S39,1
84434,74602,R28,5
84435,53375,K27,2
84436,67220,T16,5
84437,29462,A15,1
84438,98101,M30,5
84439,98451,W6,4
84440,31380,K18,3
84441,48165,A38,3
84442,50583,Z20,4
84443,97559,A42,1
84444,15841,E41,5
84445,6280,D12,3
84446,24015,L21,5
84447,51983,T50,4
84448,94784,S5,1
84449,80618,L16,2
84450,93140,T46,5
84451,52851,R5,3
84452,24438,P11,4
84453,59776,Z32,4
84454,22080,Y33,5
84455,69853,T48,3
84456,91616,B50,1
84457,20268,X5,3
84458,81589,Z14,3
84459,24000,T12,5
84460,89524,W23,5
84461,99904,T16,4
84462,41042,K20,5
84463,25317,S37,1
84464,95278,Z17,4
84465,48360,M38,4
84466,44575,Z5,3
84467,83676,S2,2
84468,10949,T37,1
84469,11571,J45,1
84470,3888,H49,2
84471,27400,G36,1
84472,13560,C16,3
84473,71982,P46,2
84474,60600,N38,2
84475,79966,T11,1
84476,26563,K44,3
84477,61187,C48,3
84478,29721,T43,2
84479,45324,R40,2
84480,52282,X10,5
84481,69280,N3,1
84482,41075,A22,5
84483,76539,Z6,5
84484,93518,B28,3
84485,66849,L11,5
84486,27886,D36,1
84487,48229,S33,5
84488,12285,N29,2
84489,99905,T7,4
84490,67824,X41,5
84491,75907,F50,1
84492,70789,W32,2
84493,57372,M9,2
84494,71982,C37,1
84495,10206,R34,5
84496,45339,X50,1
84497,16030,P23,4
84498,13506,K45,1
84499,8263,C18,4
84500,31959,F9,2
84501,61701,D29,2
84502,44076,A13,3
84503,26650,Z31,5
84504,82740,S35,1
84505,19858,R6,3
84506,88795,N16,5
84507,17531,P32,1
84508,68057,D7,4
84509,81798,Z2,4
84510,22879,H38,2
84511,40893,H3,3
84512,83715,Y49,2
84513,78116,C26,1
84514,10762,Z35,1
84515,44342,H40,5
84516,42112,F25,4
84517,97935,L24,5
84518,64054,S35,2
84519,16806,W19,3
84520,82560,G9,1
84521,26029,A36,2
84522,56497,A36,2
84523,97499,Z16,5
84524,54392,M15,2
84525,61017,X27,3
84526,13712,X6,5
84527,36284,A9,5
84528,13344,A26,3
84529,56275,D23,4
84530,33291,H50,5
84531,35388,A12,5
84532,31917,S21,1
84533,86590,G35,5
84534,46036,T31,4
84535,15440,M44,1
84536,68532,C16,3
84537,58388,C37,2
84538,9375,P26,2
84539,76261,L35,1
84540,72045,B24,4
84541,30066,K16,5
84542,34920,K31,1
84543,39279,K32,4
84544,41614,S31,5
84545,93141,T2,2
84546,52461,X38,1
84547,87628,C14,2
84548,46752,F28,4
84549,97740,P47,3
84550,14245,Y34,3
84551,57493,A49,1
84552,97671,A24,4
84553,91417,W12,3
84554,64659,L22,3
84555,12693,J43,2
84556,49912,D3,1
84557,40300,Y3,3
84558,19645,N25,2
84559,15459,S17,5
84560,90787,C50,3
84561,34941,W7,3
84562,94434,Y36,2
84563,45673,L2,3
84564,16133,F23,1
84565,28875,C5,1
84566,87690,B50,5
84567,15124,Y32,3
84568,79735,J16,5
84569,94553,Y31,5
84570,77198,R14,4
84571,17988,M37,5
84572,86666,X19,1
84573,31620,W8,3
84574,35978,W38,1
84575,27842,A5,4
84576,42634,B8,5
84577,29822,X30,2
84578,92447,D36,4
84579,63437,R40,1
84580,68873,J42,4
84581,11655,G46,3
84582,99581,L33,1
84583,20648,B39,4
84584,45847,F31,5
84585,71419,F14,1
84586,45178,N3,4
84587,20470,Z6,3
84588,18956,A48,5
84589,81446,T14,5
84590,23020,B33,1
84591,98910,J3,2
84592,70131,G35,5
84593,69277,Z32,4
84594,10881,X20,5
84595,1044,E10,1
84596,24583,G40,2
84597,71166,D47,1
84598,65316,B18,3
84599,3432,L9,2
84600,29119,S25,5
84601,87017,P22,1
84602,4368,X14,3
84603,12928,C46,2
84604,46272,G35,4
84605,92464,F7,2
84606,12791,Y14,4
84607,820,F43,3
84608,32074,K31,1
84609,18701,P26,3
84610,17607,K16,4
84611,2535,W28,4
84612,51675,W13,4
84613,62050,Y11,3
84614,49322,P29,5
84615,68544,Z29,4
84616,13830,W35,2
84617,64191,M46,4
84618,39066,B1,5
84619,75426,W24,2
84620,85132,N39,4
84621,86039,Y16,5
84622,38880,Y21,1
84623,80113,R10,3
84624,58111,E38,1
84625,58912,R10,3
84626,62867,X5,5
84627,92013,G15,3
84628,3214,A6,5
84629,17146,G32,3
84630,77898,X7,5
84631,99989,F46,2
84632,40925,K10,2
84633,9582,F37,2
84634,21380,S44,1
84635,17605,S41,4
84636,61337,E26,4
84637,56605,Y40,2
84638,97832,G17,5
84639,62528,D7,4
84640,98648,T26,5
84641,32853,T17,4
84642,88076,G5,5
84643,92807,D19,5
84644,68367,M43,3
84645,31394,H4,1
84646,49844,F31,3
84647,5396,T45,3
84648,20714,R41,4
84649,87967,G33,5
84650,23224,A28,2
84651,8741,Z12,2
84652,45855,Z9,5
84653,79457,N37,1
84654,5354,A10,2
84655,24150,T11,3
84656,39605,H33,2
84657,92505,K36,1
84658,62747,E15,1
84659,14704,X48,1
84660,62551,P8,4
84661,10622,W15,5
84662,19915,S43,4
84663,54602,G37,2
84664,97339,R43,5
84665,62898,C49,2
84666,77073,T4,4
84667,95519,E9,4
84668,21455,E32,2
84669,43316,P22,4
84670,39509,M32,4
84671,40819,J22,3
84672,53831,E32,4
84673,45779,G20,1
84674,42210,B30,2
84675,82213,L32,3
84676,44244,P25,5
84677,50514,L4,1
84678,65432,B49,1
84679,53170,W6,4
84680,39588,C13,1
84681,28479,Z40,1
84682,74005,Z25,4
84683,85708,S39,1
84684,77994,L38,5
84685,45406,J15,4
84686,5058,D36,2
84687,56872,C20,3
84688,77316,F40,2
84689,25030,X37,2
84690,29834,P17,4
84691,13964,A8,5
84692,21553,A32,1
84693,94211,B11,1
84694,57798,A5,4
84695,76997,H17,3
84696,59734,L15,1
84697,59903,X3,2
84698,46126,D38,3
84699,97943,Y39,2
84700,64208,F4,4
84701,39078,R14,5
84702,25993,L49,4
84703,73265,C20,2
84704,77825,X44,3
84705,16243,S49,3
84706,67199,T10,2
84707,49029,E10,3
84708,28754,S30,3
84709,36240,P28,4
84710,27961,A33,1
84711,59991,W30,4
84712,9362,K2,1
84713,92509,K15,3
84714,58854,A10,2
84715,2352,B32,1
84716,399,P3,1
84717,55550,F37,2
84718,79083,E44,5
84719,58263,S31,3
84720,21197,Y39,5
84721,89917,H36,4
84722,9614,S41,4
84723,35038,C7,3
84724,94598,E44,2
84725,36378,A30,2
84726,23965,G12,3
84727,17171,W3,2
84728,74272,T12,3
84729,62069,X32,4
84730,54276,H13,4
84731,35306,M43,2
84732,66816,T11,2
84733,83809,E34,1
84734,68688,N49,1
84735,21751,F25,2
84736,41458,C24,4
84737,77319,E1,1
84738,87047,J38,1
84739,38036,W32,5
84740,89083,Y49,4
84741,22202,G1,3
84742,96336,D13,4
84743,6082,D31,3
84744,33239,Y12,3
84745,98022,Z3,5
84746,37982,E37,1
84747,58872,A32,2
84748,36663,E46,1
84749,3410,Y16,2
84750,7621,S26,1
84751,3695,F41,5
84752,38988,F22,1
84753,68781,R37,3
84754,13994,N5,2
84755,8269,A9,4
84756,40121,M47,5
84757,34376,K30,1
84758,50568,E39,1
84759,59083,D45,1
84760,1506,B42,5
84761,16655,D29,5
84762,90657,N28,5
84763,90476,D38,5
84764,6729,R26,5
84765,90511,S31,4
84766,34824,K13,1
84767,97674,D24,4
84768,58693,L19,2
84769,28991,J31,5
84770,87808,E44,4
84771,91253,Z43,1
84772,66146,P30,1
84773,53803,S37,2
84774,35170,H20,3
84775,91684,A34,1
84776,43588,A36,4
84777,27640,C37,5
84778,32827,Y37,5
84779,31198,F8,1
84780,14353,C9,3
84781,54005,K36,1
84782,55185,E22,5
84783,34329,R28,4
84784,36632,A15,5
84785,97323,B34,3
84786,27129,Z13,3
84787,76306,N12,3
84788,92928,E44,2
84789,87835,F3,1
84790,16987,D49,2
84791,40480,E18,4
84792,84883,M47,5
84793,90043,E37,4
84794,68539,D40,2
84795,53092,T12,1
84796,66808,Z25,2
84797,82790,F47,1
84798,55089,C20,5
84799,67936,T24,5
84800,55874,E15,5
84801,8026,B24,1
84802,96008,Y9,1
84803,75300,B2,3
84804,23040,D2,3
84805,57316,T6,1
84806,28286,L34,1
84807,62253,W35,1
84808,16943,G9,4
84809,96748,N40,1
84810,24255,L18,1
84811,53839,N47,2
84812,89425,N40,5
84813,64455,S13,2
84814,85130,P25,3
84815,62073,K17,5
84816,46346,N2,5
84817,1944,S41,5
84818,28927,J7,5
84819,50334,F31,3
84820,24816,X38,1
84821,15643,L45,3
84822,25988,S24,4
84823,70862,K37,3
84824,86734,Y17,2
84825,94741,B28,3
84826,89186,P27,5
84827,58324,N49,1
84828,16633,Z2,2
84829,77318,B21,4
84830,80649,M17,4
84831,17591,Z49,1
84832,17065,P34,2
84833,55517,L33,2
84834,59888,F22,2
84835,2476,T2,4
84836,1419,B11,4
84837,97255,F2,2
84838,8171,P23,1
84839,62414,C46,3
84840,81511,C19,4
84841,5149,X37,5
84842,80924,M46,3
84843,78667,R39,4
84844,81033,M21,2
84845,90662,M2,2
84846,35644,J20,2
84847,46884,G43,4
84848,6323,Y47,2
84849,94984,Y9,4
84850,29142,X26,3
84851,58236,Z24,4
84852,10102,T48,2
84853,85957,L21,2
84854,59629,T35,4
84855,153,A8,2
84856,76312,R28,2
84857,8634,B27,3
84858,64823,J39,2
84859,710,F43,1
84860,75542,R4,1
84861,49134,H29,4
84862,78025,T19,3
84863,27264,J39,1
84864,65693,M40,3
84865,622,Z37,4
84866,31580,D41,1
84867,31176,B48,1
84868,47418,G50,2
84869,12334,M35,3
84870,26961,S37,2
84871,62438,K34,2
84872,56554,M45,3
84873,5192,P5,1
84874,28564,G33,5
84875,21417,A26,4
84876,90558,D48,5
84877,16197,T23,1
84878,68708,L17,2
84879,18025,Y29,5
84880,60157,R47,3
84881,33286,D33,2
84882,85392,N16,3
84883,62889,W13,1
84884,38374,P18,2
84885,85878,B27,4
84886,20256,D38,4
84887,56856,D16,1
84888,4716,T24,1
84889,64480,K32,4
84890,86181,L19,3
84891,26524,W23,1
84892,8225,H16,5
84893,59958,G41,4
84894,3772,C33,1
84895,93340,P31,3
84896,95844,M17,2
84897,23278,S9,2
84898,66569,R35,3
84899,76851,K19,4
84900,3561,G6,3
84901,73166,A7,1
84902,98896,S15,1
84903,40236,Z9,4
84904,36403,X13,4
84905,24060,K7,2
84906,35356,N3,2
84907,63316,T24,1
84908,25671,A19,4
84909,78008,J14,1
84910,22419,K12,4
84911,76444,B46,2
84912,39894,X43,2
84913,49788,A30,3
84914,97778,M22,3
84915,40138,L42,3
84916,56443,M38,1
84917,72822,W29,2
84918,31191,K2,4
84919,88878,W31,4
84920,10926,L3,3
84921,1352,H48,3
84922,94859,P32,3
84923,81715,B46,1
84924,41026,T13,2
84925,24604,G33,4
84926,79167,F46,1
84927,34458,H22,4
84928,64792,B12,4
84929,72967,P27,3
84930,8570,W28,4
84931,92007,E1,1
84932,89974,T34,2
84933,73488,X12,2
84934,46232,H2,3
84935,87484,L17,3
84936,5403,B10,2
84937,10004,B7,2
84938,99776,F45,3
84939,22384,X19,2
84940,89421,L8,3
84941,18568,R11,5
84942,95354,C6,1
84943,27953,H37,5
84944,85495,C42,5
84945,33073,W6,4
84946,76231,J27,5
84947,66281,H40,1
84948,60525,T7,2
84949,37507,Z41,1
84950,52340,P44,3
84951,12875,H12,1
84952,49248,Y16,2
84953,56373,S6,4
84954,87451,A35,1
84955,19592,A36,4
84956,35078,Y23,1
84957,33880,R5,1
84958,20582,B4,4
84959,81600,F37,1
84960,30101,D40,3
84961,25228,M11,3
84962,58771,N42,2
84963,33132,E26,3
84964,3658,X46,3
84965,54372,T11,2
84966,4473,C48,5
84967,39328,R16,2
84968,79767,W9,3
84969,30189,P28,3
84970,21525,L12,4
84971,10816,B26,5
84972,88201,H22,5
84973,88489,M15,4
84974,41931,M26,3
84975,74082,H42,1
84976,85735,F22,3
84977,78563,A14,1
84978,64243,D29,3
84979,34582,B24,3
84980,97961,C16,2
84981,81570,Z20,5
84982,85353,D49,3
84983,58488,F48,2
84984,42176,A9,1
84985,49203,F23,2
84986,81140,Y37,4
84987,29700,J21,1
84988,77775,J31,1
84989,43825,Z42,4
84990,53850,H40,1
84991,28125,Z38,2
84992,17358,P34,4
84993,3725,A3,2
84994,35848,J6,3
84995,6335,K44,4
84996,16178,E33,2
84997,42603,A37,1
84998,16845,R36,2
84999,49607,H32,1
85000,64832,S14,1
85001,28743,D7,4
85002,82396,R48,4
85003,36123,M31,4
85004,65346,N40,3
85005,71834,E19,2
85006,71553,G27,3
85007,85687,H9,2
85008,66375,H30,4
85009,79098,Z18,2
85010,39394,Z25,5
85011,54828,E31,2
85012,2620,X48,3
85013,68397,W47,1
85014,21755,A3,3
85015,77447,R36,4
85016,74260,S24,4
85017,3702,N48,4
85018,25598,K34,3
85019,83310,A21,5
85020,16554,G16,4
85021,47795,H15,4
85022,37235,J23,3
85023,91100,Z7,2
85024,46036,G24,1
85025,2712,X8,1
85026,49113,Y44,1
85027,76666,S41,3
85028,24481,S24,5
85029,25626,S34,1
85030,87884,L39,5
85031,51191,E25,3
85032,91929,J11,1
85033,56845,G24,1
85034,37831,W36,3
85035,40060,W37,5
85036,69969,X46,5
85037,32015,Z48,1
85038,38747,J13,5
85039,14699,J4,2
85040,46095,L48,2
85041,4590,H2,4
85042,36073,D23,4
85043,72043,E37,4
85044,11678,H9,3
85045,4932,E6,5
85046,78599,M7,5
85047,48880,W15,2
85048,64801,N21,2
85049,6888,C26,2
85050,60063,T42,5
85051,55229,W18,4
85052,70250,Z49,1
85053,40041,G20,2
85054,99103,L25,5
85055,96910,A44,4
85056,65652,E26,2
85057,67245,Y39,3
85058,64431,X9,2
85059,27505,B2,3
85060,37484,Y26,2
85061,49927,P49,2
85062,19403,P6,3
85063,49989,K2,2
85064,79508,S13,1
85065,82680,C7,2
85066,88105,K21,2
85067,8327,M45,3
85068,69335,S6,5
85069,47455,X47,2
85070,79072,D1,4
85071,10021,C17,3
85072,21780,B41,4
85073,96038,W17,1
85074,42788,E33,1
85075,29157,P36,4
85076,90003,A25,1
85077,620,H43,4
85078,44936,N3,1
85079,29650,A48,2
85080,86621,T38,5
85081,53815,T33,1
85082,72329,K22,2
85083,8170,N29,3
85084,36033,R32,3
85085,46650,L42,3
85086,8327,D1,3
85087,1947,E34,4
85088,81259,R42,5
85089,99007,Z48,4
85090,46010,S29,3
85091,56440,A32,5
85092,71815,A17,1
85093,38120,K27,4
85094,95502,L16,1
85095,72747,C4,2
85096,81818,H12,3
85097,61211,D11,3
85098,67758,J49,4
85099,68439,A15,5
85100,97820,A26,2
85101,70679,F37,4
85102,22065,Z49,1
85103,68282,Z29,2
85104,90990,K14,1
85105,83121,P1,3
85106,61493,C3,2
85107,43113,X17,5
85108,97391,H28,5
85109,24695,S44,5
85110,62668,C47,5
85111,49906,W18,3
85112,80834,B12,4
85113,14764,N38,3
85114,71010,S35,3
85115,11726,K12,2
85116,10027,W16,1
85117,3820,G6,3
85118,38205,T31,3
85119,51833,C30,3
85120,1758,X33,5
85121,41350,K21,5
85122,58790,A20,1
85123,55866,P42,2
85124,27953,W20,3
85125,25157,S13,2
85126,63036,R36,3
85127,49114,Y7,3
85128,37799,H26,1
85129,91548,S43,3
85130,42926,L24,2
85131,72267,A38,4
85132,62237,L17,2
85133,90759,D40,5
85134,81411,A14,4
85135,65772,W7,2
85136,91268,Z41,5
85137,59641,P21,4
85138,22502,Y34,3
85139,91717,L32,2
85140,61578,N50,5
85141,54239,W28,4
85142,46661,F27,2
85143,97133,B34,5
85144,55818,Z31,5
85145,41090,L31,5
85146,81525,L9,2
85147,78088,J23,4
85148,65725,B23,5
85149,35043,G48,1
85150,10406,P9,5
85151,36313,C42,1
85152,60838,T34,3
85153,68429,Y38,2
85154,66062,F30,5
85155,95739,D35,5
85156,9379,J3,2
85157,21329,L4,2
85158,69630,P35,3
85159,78601,R22,5
85160,68174,M22,4
85161,30043,F34,4
85162,74463,T17,4
85163,90828,K38,5
85164,60106,D25,3
85165,36059,C1,2
85166,25063,J13,4
85167,87741,M44,3
85168,67365,D2,3
85169,47093,X21,1
85170,79111,F49,5
85171,45488,J16,3
85172,23160,K20,1
85173,21523,G27,5
85174,63258,F34,3
85175,81670,A14,5
85176,58042,G49,5
85177,98088,M38,5
85178,4443,X40,2
85179,34921,P5,3
85180,6990,A24,3
85181,52336,G33,3
85182,17251,B45,3
85183,4297,D2,2
85184,42198,C31,4
85185,11854,D25,3
85186,67114,W1,1
85187,26972,N22,1
85188,23200,H10,3
85189,1962,B17,2
85190,38594,L5,4
85191,91544,N21,4
85192,86826,Y10,2
85193,47929,B47,4
85194,3582,W31,1
85195,86110,X35,4
85196,27822,J45,1
85197,73147,K28,2
85198,87887,E32,3
85199,12686,H15,4
85200,39609,E5,1
85201,8051,R3,4
85202,6604,B13,3
85203,39930,G24,5
85204,47839,K42,3
85205,63683,A7,4
85206,47437,D38,3
85207,42175,T24,1
85208,70088,F28,3
85209,96047,R46,2
85210,60444,A16,4
85211,75535,D10,4
85212,43393,F9,5
85213,62373,K35,2
85214,81042,P38,3
85215,59518,J5,3
85216,2352,S23,1
85217,87944,E41,4
85218,69566,S16,3
85219,45581,G36,4
85220,44098,K2,3
85221,49882,Z48,2
85222,59675,Y44,4
85223,39247,G31,2
85224,17031,N26,3
85225,69446,W48,5
85226,81214,F37,4
85227,73183,H18,2
85228,48244,E36,5
85229,53876,E44,5
85230,3513,T37,4
85231,54421,R41,2
85232,56533,X30,2
85233,52237,L27,2
85234,21019,C22,2
85235,18627,J24,3
85236,67331,R16,3
85237,1134,G17,3
85238,11733,Z28,4
85239,946,K19,3
85240,47269,J5,4
85241,49744,L44,4
85242,2396,C42,3
85243,6088,W12,1
85244,6856,J10,4
85245,53683,D5,1
85246,79147,F28,3
85247,7712,F17,2
85248,46589,B23,1
85249,21820,D22,5
85250,12079,B17,5
85251,21574,N38,1
85252,48769,G25,3
85253,29812,Z21,5
85254,40697,D23,3
85255,93751,R4,4
85256,78929,Y11,2
85257,91890,J46,2
85258,84229,S11,5
85259,73317,C23,4
85260,15864,T35,1
85261,10838,D40,3
85262,61185,E36,4
85263,28271,K11,4
85264,92935,R34,1
85265,78955,N9,5
85266,35131,J32,1
85267,23203,P14,4
85268,29233,J3,5
85269,88022,S4,3
85270,28628,K21,2
85271,5359,R1,3
85272,53571,J22,5
85273,29649,F19,2
85274,87362,Z12,1
85275,96272,A19,5
85276,85974,A22,5
85277,12819,E19,4
85278,94292,E46,2
85279,70899,E5,3
85280,47381,F35,3
85281,54598,X41,1
85282,95849,E17,4
85283,73411,P1,3
85284,26741,K35,3
85285,6744,K45,5
85286,89713,P21,5
85287,47823,W33,3
85288,65789,F26,3
85289,52203,K47,3
85290,97485,W27,5
85291,86701,Y25,2
85292,34880,N37,5
85293,71190,L14,2
85294,92950,G31,2
85295,76308,Z24,2
85296,55001,S9,2
85297,66055,S15,3
85298,92404,Z29,2
85299,32408,T19,2
85300,21174,X5,4
85301,70288,D43,5
85302,24906,L49,3
85303,64192,N34,3
85304,85558,P2,4
85305,50368,J32,3
85306,10617,D26,3
85307,19599,T3,1
85308,70776,T36,2
85309,80675,N25,1
85310,27654,X25,2
85311,5709,B36,1
85312,57738,M46,5
85313,28925,C30,2
85314,75400,K25,4
85315,9671,P5,5
85316,21137,K2,4
85317,61012,S30,3
85318,12209,Z44,5
85319,32464,T31,3
85320,52231,K17,5
85321,69741,D8,2
85322,37775,M24,2
85323,66483,T18,3
85324,86539,C22,1
85325,23871,G28,5
85326,21875,G19,2
85327,88456,L8,1
85328,1687,M24,5
85329,25340,E30,1
85330,89419,P25,4
85331,76399,T19,1
85332,86800,B16,2
85333,48164,H9,1
85334,88976,K30,1
85335,99979,X50,5
85336,51053,F16,1
85337,75400,D45,2
85338,64871,G4,5
85339,73932,M24,2
85340,87810,Y20,3
85341,48661,K10,3
85342,33432,N12,3
85343,21402,W10,1
85344,18347,P17,1
85345,57089,K40,3
85346,22076,S18,3
85347,3217,L1,3
85348,94895,T21,2
85349,1353,L25,2
85350,31257,G17,3
85351,18795,R3,5
85352,54145,X44,5
85353,97811,C49,2
85354,78213,L11,4
85355,43473,B19,5
85356,92228,R36,1
85357,81955,E33,2
85358,9519,A36,2
85359,42735,P46,3
85360,88596,Y14,1
85361,75995,N17,5
85362,27692,Z13,3
85363,58910,W15,2
85364,84987,R50,4
85365,43366,T1,3
85366,18797,E50,5
85367,78389,X41,5
85368,41372,J34,5
85369,34668,E3,1
85370,61145,E41,2
85371,10749,J43,1
85372,5599,G37,4
85373,42255,L9,3
85374,66139,E19,2
85375,67467,N25,5
85376,97030,D46,4
85377,653,F37,4
85378,82587,H7,4
85379,39982,X1,3
85380,38802,G41,4
85381,77166,Z20,1
85382,1456,F31,1
85383,72728,J35,4
85384,93906,N16,4
85385,33327,D21,5
85386,39939,M3,2
85387,80826,E28,5
85388,89406,K47,5
85389,17705,Y38,3
85390,56309,J39,5
85391,62811,A22,3
85392,67545,A21,4
85393,34439,H35,1
85394,99510,L44,5
85395,96511,J27,1
85396,39436,W9,3
85397,20255,B39,1
85398,67999,T42,2
85399,50846,N48,3
85400,91571,T13,2
85401,26599,T38,2
85402,50341,R48,2
85403,74782,L20,2
85404,46690,E32,2
85405,12843,B33,3
85406,29614,K22,4
85407,52257,H28,5
85408,41534,C6,3
85409,42452,S43,1
85410,8846,D11,4
85411,9458,W42,3
85412,84675,W8,5
85413,75160,J2,4
85414,18383,G40,4
85415,94377,P1,4
85416,56920,E42,5
85417,25572,B11,2
85418,15148,L8,2
85419,73486,C40,1
85420,8794,F17,5
85421,17649,Z4,3
85422,65271,L10,1
85423,77287,K49,3
85424,52670,L11,1
85425,20323,A29,5
85426,85067,A12,3
85427,98156,G27,4
85428,15726,W4,1
85429,93404,P49,5
85430,9217,L47,3
85431,52830,A23,3
85432,83483,Z45,2
85433,48654,C20,1
85434,18862,P32,4
85435,26119,J45,1
85436,70443,L37,3
85437,53299,F29,5
85438,80239,G31,5
85439,3074,A29,5
85440,74629,E34,4
85441,64699,S45,4
85442,13484,R19,5
85443,44412,R27,4
85444,38217,E42,5
85445,58576,M27,2
85446,57593,R25,5
85447,11117,B4,4
85448,25683,L16,3
85449,89037,S46,1
85450,99341,R1,5
85451,71039,F4,2
85452,2051,A30,5
85453,73359,R46,1
85454,12593,D12,3
85455,96748,Y38,4
85456,34643,P32,4
85457,52944,J29,2
85458,82765,G28,1
85459,64741,N40,4
85460,59407,F32,4
85461,44309,F24,2
85462,24819,W37,1
85463,42720,N24,1
85464,91885,X4,3
85465,25330,H14,3
85466,82967,D44,1
85467,32661,B47,3
85468,52675,Z38,5
85469,72988,N9,1
85470,16625,L22,2
85471,67468,A50,3
85472,63692,X6,3
85473,24944,C19,4
85474,67094,A38,4
85475,882,F39,2
85476,96284,Z9,5
85477,86102,H9,1
85478,64548,N29,3
85479,27311,Z32,3
85480,75169,R47,4
85481,85722,R45,4
85482,93599,A9,2
85483,54355,M10,4
85484,94654,R47,2
85485,6386,C8,4
85486,11604,P34,4
85487,62471,B10,3
85488,67763,K13,5
85489,53915,E12,1
85490,61750,H34,1
85491,60529,M40,3
85492,3847,G27,2
85493,4450,J4,5
85494,83236,W25,2
85495,22110,G32,4
85496,86094,J11,4
85497,70735,Z42,2
85498,15970,X6,2
85499,90599,B32,1
85500,67312,F16,1
85501,60983,X1,1
85502,75248,G14,4
85503,30807,N37,2
85504,96028,A42,2
85505,29323,K38,3
85506,41320,A46,2
85507,62383,B30,4
85508,6299,C2,3
85509,65868,X19,5
85510,95682,K17,5
85511,73752,E46,4
85512,85609,S16,2
85513,43396,J27,1
85514,1944,R46,4
85515,69868,Z12,3
85516,67468,S7,1
85517,57909,W26,3
85518,43226,A43,5
85519,47941,M37,2
85520,65552,P12,2
85521,22916,W17,5
