year,type,manufacturer,model,engines,seats,engine,aircraftId
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2809
1999.0,Fixed wing multi engine,BOEING,777-232,2,400,Turbo-jet,2810
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2811
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2812
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2813
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2814
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2815
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2816
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2817
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2818
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2819
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2820
2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2821
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2822
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2823
2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2824
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2825
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2826
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2827
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2828
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2829
2008.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2830
2008.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2831
2008.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2832
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2833
2010.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2834
2011.0,Fixed wing multi engine,BOEING,737-824,2,149,Turbo-fan,2835
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2836
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2837
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2838
2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2839
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2840
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2841
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2842
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2843
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2844
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2845
2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2846
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2847
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2848
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2849
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2850
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2851
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2852
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2853
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2854
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2855
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2856
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2857
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2858
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2859
,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2860
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2861
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2862
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2863
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2864
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2865
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2866
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2867
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2868
2004.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2869
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2870
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2871
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2872
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2873
2004.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2874
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2875
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2876
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2877
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2878
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2879
2004.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2880
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2881
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2882
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2883
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2884
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2885
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2886
2004.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2887
2004.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2888
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2889
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2890
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2891
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2892
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2893
2005.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2894
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2895
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2896
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2897
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2898
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2899
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2900
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2901
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2902
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2903
2005.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2904
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2905
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2906
1997.0,Fixed wing multi engine,BOEING,757-26D,2,178,Turbo-jet,2907
2007.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2908
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2909
2007.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2910
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2911
1994.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2912
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2913
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2914
2007.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2915
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2916
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2917
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2918
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2919
2013.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,2920
2007.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2921
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2922
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2923
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2924
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2925
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2926
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2927
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2928
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2929
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2930
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2931
1986.0,Fixed wing multi engine,AVIONS MARCEL DASSAULT,MYSTERE FALCON 900,3,12,Turbo-fan,2932
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2933
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2934
2001.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2935
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2936
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2937
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2938
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2939
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2940
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2941
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2942
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2943
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2944
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2945
2013.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,Turbo-fan,2946
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2947
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2948
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2949
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2950
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2951
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2952
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2953
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2954
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2955
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2956
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2957
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2958
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2959
2001.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2960
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,Turbo-jet,2961
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2962
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2963
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2964
2002.0,Fixed wing multi engine,AIRBUS,A319-112,2,100,Turbo-fan,2965
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2966
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2967
1995.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2968
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2969
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2970
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2971
1992.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2972
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2973
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2974
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2975
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2976
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2977
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2978
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2979
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2980
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,2981
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2982
2013.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,2983
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2984
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2985
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2986
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2987
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2988
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2989
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2990
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2991
2001.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,2992
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2993
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2994
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,2995
,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2996
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,2997
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,2998
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,2999
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3000
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,3001
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3002
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3003
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3004
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3005
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3006
1997.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,3007
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3008
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3009
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3010
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3011
1998.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,3012
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3013
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3014
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3015
2007.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3016
2001.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3017
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3018
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3019
1997.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,3020
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3021
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3022
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3023
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3024
1993.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3025
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3026
,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-fan,3027
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3028
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3029
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3030
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3031
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3032
,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-fan,3033
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3034
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3035
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3036
2005.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3037
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3038
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,3039
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3040
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3041
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3042
2005.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3043
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3044
,Fixed wing multi engine,BOEING,MD-90-30,2,142,Turbo-fan,3045
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3046
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3047
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3048
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3049
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3050
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3051
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3052
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3053
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3054
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3055
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3056
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3057
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3058
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3059
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3060
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,3061
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3062
,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3063
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3064
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3065
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3066
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3067
,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3068
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3069
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3070
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3071
,Fixed wing multi engine,BOEING,MD-90-30,2,142,Turbo-fan,3072
2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,3073
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3074
,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3075
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3076
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3077
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3078
1996.0,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,Turbo-jet,3079
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3080
2008.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,3081
2008.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3082
2000.0,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,3083
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,Turbo-fan,3084
2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,3085
